# BUSCO version is: 4.0.5 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2019-11-20, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
11972at7088	Complete	HiC_scaffold_26	659896	661911	303.6	183	https://www.orthodb.org/v10?query=11972at7088	Small heat shock protein 27.4
11973at7088	Complete	HiC_scaffold_2	2369841	2377962	348.0	314	https://www.orthodb.org/v10?query=11973at7088	uncharacterized protein LOC106142001
11977at7088	Complete	HiC_scaffold_10	13114865	13121380	341.5	214	https://www.orthodb.org/v10?query=11977at7088	sin3 histone deacetylase corepressor complex component SDS3
11978at7088	Complete	HiC_scaffold_6	10254172	10260957	388.8	320	https://www.orthodb.org/v10?query=11978at7088	uncharacterized protein LOC105383168
11982at7088	Missing
11983at7088	Complete	HiC_scaffold_12	3375956	3386676	272.8	137	https://www.orthodb.org/v10?query=11983at7088	DNA-directed RNA polymerase II subunit RPB7
11984at7088	Missing
11985at7088	Duplicated	HiC_scaffold_4	5480908	5485966	318.2	133	https://www.orthodb.org/v10?query=11985at7088	GTPase HRas
11985at7088	Duplicated	HiC_scaffold_4	5486018	5492646	310.9	139	https://www.orthodb.org/v10?query=11985at7088	GTPase HRas
11990at7088	Complete	HiC_scaffold_20	165855	175119	390.6	228	https://www.orthodb.org/v10?query=11990at7088	DNA repair protein RAD51 homolog 3
11996at7088	Complete	HiC_scaffold_3	8623198	8631016	423.4	321	https://www.orthodb.org/v10?query=11996at7088	uncharacterized protein LOC111356471
11997at7088	Complete	HiC_scaffold_21	909377	917585	406.7	297	https://www.orthodb.org/v10?query=11997at7088	uncharacterized protein LOC110381302
12003at7088	Complete	HiC_scaffold_6	5864948	5872210	366.3	156	https://www.orthodb.org/v10?query=12003at7088	signal peptidase complex catalytic subunit SEC11A
12004at7088	Complete	HiC_scaffold_7	13583059	13587858	326.5	154	https://www.orthodb.org/v10?query=12004at7088	peroxiredoxin-5, mitochondrial
12006at7088	Complete	HiC_scaffold_12	212049	226948	345.8	166	https://www.orthodb.org/v10?query=12006at7088	phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1
12008at7088	Complete	HiC_scaffold_26	9430356	9432799	319.2	184	https://www.orthodb.org/v10?query=12008at7088	metallo-beta-lactamase domain-containing protein 1
12011at7088	Complete	HiC_scaffold_21	6173428	6179671	359.7	163	https://www.orthodb.org/v10?query=12011at7088	Polyadenylate binding protein 2
12012at7088	Complete	HiC_scaffold_18	7811161	7811820	320.2	183	https://www.orthodb.org/v10?query=12012at7088	DNA replication complex GINS protein SLD5
12013at7088	Complete	HiC_scaffold_17	4297782	4302926	337.0	156	https://www.orthodb.org/v10?query=12013at7088	GTP-binding protein Rheb homolog
12016at7088	Complete	HiC_scaffold_7	10268769	10276327	346.3	191	https://www.orthodb.org/v10?query=12016at7088	nucleoside diphosphate kinase homolog 5-like
12017at7088	Complete	HiC_scaffold_12	10130106	10132410	378.6	241	https://www.orthodb.org/v10?query=12017at7088	UPF0692 protein CG33108
12021at7088	Complete	HiC_scaffold_3	11288967	11294871	337.7	158	https://www.orthodb.org/v10?query=12021at7088	probable N-acetyltransferase san
12023at7088	Complete	HiC_scaffold_16	5073557	5078449	368.5	168	https://www.orthodb.org/v10?query=12023at7088	mitochondrial import inner membrane translocase subunit Tim23
12024at7088	Complete	HiC_scaffold_10	12668785	12671949	548.9	313	https://www.orthodb.org/v10?query=12024at7088	Plasminogen activator inhibitor 1 RNA-binding protein
12026at7088	Complete	HiC_scaffold_10	14190800	14195099	359.4	163	https://www.orthodb.org/v10?query=12026at7088	DNA replication complex GINS protein PSF2
12028at7088	Complete	HiC_scaffold_13	12062056	12064878	328.6	175	https://www.orthodb.org/v10?query=12028at7088	B9 domain-containing protein 1
12029at7088	Complete	HiC_scaffold_28	13251121	13258660	318.2	174	https://www.orthodb.org/v10?query=12029at7088	Winged helix-like DNA-binding domain superfamily
12030at7088	Complete	HiC_scaffold_28	6731464	6741763	397.0	181	https://www.orthodb.org/v10?query=12030at7088	mediator of RNA polymerase II transcription subunit 7
12031at7088	Missing
12036at7088	Complete	HiC_scaffold_7	13642044	13643391	386.5	188	https://www.orthodb.org/v10?query=12036at7088	fork head domain transcription factor slp2-like
12043at7088	Missing
12054at7088	Complete	HiC_scaffold_26	9236271	9238123	373.0	204	https://www.orthodb.org/v10?query=12054at7088	ankyrin repeat domain-containing protein 49-like
12055at7088	Complete	HiC_scaffold_14	1149629	1154699	335.1	206	https://www.orthodb.org/v10?query=12055at7088	transcription initiation factor TFIID subunit 9
12056at7088	Complete	HiC_scaffold_2	2902401	2909013	292.8	177	https://www.orthodb.org/v10?query=12056at7088	alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial
12058at7088	Complete	HiC_scaffold_27	7519465	7525220	397.8	189	https://www.orthodb.org/v10?query=12058at7088	protein YIPF5
12059at7088	Complete	HiC_scaffold_26	11356742	11366244	363.8	245	https://www.orthodb.org/v10?query=12059at7088	mediator of RNA polymerase II transcription subunit 30
12060at7088	Complete	HiC_scaffold_23	3773750	3781886	352.8	232	https://www.orthodb.org/v10?query=12060at7088	uncharacterized protein LOC111354369
12061at7088	Complete	HiC_scaffold_3	3576147	3600912	358.7	227	https://www.orthodb.org/v10?query=12061at7088	uncharacterized protein LOC101745185
12070at7088	Complete	HiC_scaffold_19	7714463	7723433	204.9	100	https://www.orthodb.org/v10?query=12070at7088	ubiquitin-fold modifier-conjugating enzyme 1
12073at7088	Complete	HiC_scaffold_28	3844896	3847794	328.8	155	https://www.orthodb.org/v10?query=12073at7088	histone deacetylase complex subunit SAP30 homolog
12075at7088	Complete	HiC_scaffold_19	3709737	3725098	309.5	151	https://www.orthodb.org/v10?query=12075at7088	coatomer subunit zeta-1 isoform X1
12076at7088	Complete	HiC_scaffold_22	8524501	8533952	268.5	144	https://www.orthodb.org/v10?query=12076at7088	mpv17-like protein
12082at7088	Complete	HiC_scaffold_29	2452998	2457844	357.6	176	https://www.orthodb.org/v10?query=12082at7088	probable oligoribonuclease
12084at7088	Complete	HiC_scaffold_7	12081853	12096117	337.2	214	https://www.orthodb.org/v10?query=12084at7088	ribonuclease Oy
12087at7088	Complete	HiC_scaffold_6	10311839	10316023	390.8	221	https://www.orthodb.org/v10?query=12087at7088	Ribonuclease P
12090at7088	Complete	HiC_scaffold_22	6831367	6843511	371.4	213	https://www.orthodb.org/v10?query=12090at7088	uncharacterized protein LOC106116242
12091at7088	Complete	HiC_scaffold_28	10747414	10757867	213.4	113	https://www.orthodb.org/v10?query=12091at7088	uncharacterized protein LOC110994514
12093at7088	Complete	HiC_scaffold_21	7198550	7208742	329.5	170	https://www.orthodb.org/v10?query=12093at7088	growth arrest-specific protein 1-like
12094at7088	Complete	HiC_scaffold_2	8754029	8758617	258.0	141	https://www.orthodb.org/v10?query=12094at7088	vacuolar protein sorting-associated protein 29
12095at7088	Complete	HiC_scaffold_7	9568892	9574054	312.8	150	https://www.orthodb.org/v10?query=12095at7088	muscle-specific protein 20-like
12096at7088	Complete	HiC_scaffold_2	3088585	3096648	320.0	185	https://www.orthodb.org/v10?query=12096at7088	uncharacterized protein LOC106129922
12101at7088	Complete	HiC_scaffold_22	8772076	8801729	372.9	217	https://www.orthodb.org/v10?query=12101at7088	muscle segmentation homeobox-like
12113at7088	Complete	HiC_scaffold_6	3900676	3901968	344.4	166	https://www.orthodb.org/v10?query=12113at7088	myophilin-like
12117at7088	Complete	HiC_scaffold_6	5068846	5071517	257.6	131	https://www.orthodb.org/v10?query=12117at7088	max-like protein X
12120at7088	Complete	HiC_scaffold_18	9793728	9794444	188.9	167	https://www.orthodb.org/v10?query=12120at7088	leucine-rich repeat-containing protein 57-like
12123at7088	Complete	HiC_scaffold_16	4660717	4672820	345.4	235	https://www.orthodb.org/v10?query=12123at7088	Nuclear transcription factor Y subunit gamma
12125at7088	Complete	HiC_scaffold_27	11968636	11986173	425.2	240	https://www.orthodb.org/v10?query=12125at7088	lipid storage droplets surface-binding protein 2 isoform X1
12127at7088	Complete	HiC_scaffold_6	7450049	7459419	373.3	239	https://www.orthodb.org/v10?query=12127at7088	A0A0L7KZR4_9NEOP
12133at7088	Complete	HiC_scaffold_24	8765738	8768776	456.4	336	https://www.orthodb.org/v10?query=12133at7088	Leucine-rich repeat
12136at7088	Complete	HiC_scaffold_25	7605726	7609346	317.2	138	https://www.orthodb.org/v10?query=12136at7088	N-alpha-acetyltransferase 10
12139at7088	Complete	HiC_scaffold_24	1168437	1171520	301.4	170	https://www.orthodb.org/v10?query=12139at7088	SUZ domain-containing protein 1
12140at7088	Complete	HiC_scaffold_27	10524033	10527853	248.6	118	https://www.orthodb.org/v10?query=12140at7088	Ribosomal protein L15
12141at7088	Complete	HiC_scaffold_29	4034254	4035413	292.6	167	https://www.orthodb.org/v10?query=12141at7088	ATP synthase subunit O, mitochondrial
12143at7088	Complete	HiC_scaffold_25	7102918	7123028	234.3	156	https://www.orthodb.org/v10?query=12143at7088	transcription factor SOX-9-like
12148at7088	Complete	HiC_scaffold_10	3541902	3549924	259.5	203	https://www.orthodb.org/v10?query=12148at7088	post-GPI attachment to proteins factor 3
12152at7088	Complete	HiC_scaffold_29	668715	679229	251.2	151	https://www.orthodb.org/v10?query=12152at7088	Ciboulot
12153at7088	Complete	HiC_scaffold_29	6144218	6163654	284.1	175	https://www.orthodb.org/v10?query=12153at7088	uncharacterized protein LOC110999916
12154at7088	Complete	HiC_scaffold_6	8999101	9021488	370.2	196	https://www.orthodb.org/v10?query=12154at7088	leucine-rich repeat-containing protein C10orf11-like isoform X1
12164at7088	Missing
12173at7088	Complete	HiC_scaffold_11	365335	372086	307.8	163	https://www.orthodb.org/v10?query=12173at7088	Class E basic helix-loop-helix protein 22
12174at7088	Complete	HiC_scaffold_10	9882475	9904222	225.7	165	https://www.orthodb.org/v10?query=12174at7088	uncharacterized protein LOC106109228
12180at7088	Complete	HiC_scaffold_30	16168357	16173097	242.6	129	https://www.orthodb.org/v10?query=12180at7088	ubiquitin-conjugating enzyme E2 G2
12183at7088	Complete	HiC_scaffold_4	7610186	7616666	387.7	290	https://www.orthodb.org/v10?query=12183at7088	uncharacterized protein LOC111355229
12184at7088	Complete	HiC_scaffold_17	8810136	8815440	312.8	167	https://www.orthodb.org/v10?query=12184at7088	mpv17-like protein 2
12185at7088	Complete	HiC_scaffold_13	2298341	2307114	321.5	156	https://www.orthodb.org/v10?query=12185at7088	uncharacterized protein LOC111000165
12187at7088	Complete	HiC_scaffold_12	9779837	9785020	275.0	166	https://www.orthodb.org/v10?query=12187at7088	MICOS complex subunit MIC13
12193at7088	Missing
12198at7088	Complete	HiC_scaffold_17	3231304	3244368	315.7	249	https://www.orthodb.org/v10?query=12198at7088	uncharacterized protein LOC106125051
12204at7088	Complete	HiC_scaffold_14	9755251	9759570	292.4	128	https://www.orthodb.org/v10?query=12204at7088	UPF0047 protein YjbQ
12210at7088	Complete	HiC_scaffold_13	7505789	7508740	319.9	174	https://www.orthodb.org/v10?query=12210at7088	ER lumen protein-retaining receptor
12212at7088	Complete	HiC_scaffold_30	12814331	12818885	345.3	204	https://www.orthodb.org/v10?query=12212at7088	lysophospholipase-like protein 1
12217at7088	Complete	HiC_scaffold_25	2234269	2236429	406.5	226	https://www.orthodb.org/v10?query=12217at7088	phosducin-like protein
12218at7088	Complete	HiC_scaffold_29	11971709	11974221	371.9	203	https://www.orthodb.org/v10?query=12218at7088	uncharacterized protein LOC110993264
12219at7088	Complete	HiC_scaffold_21	11577008	11599357	249.4	223	https://www.orthodb.org/v10?query=12219at7088	Chemosensory protein 9
12221at7088	Complete	HiC_scaffold_25	1739058	1749556	371.7	239	https://www.orthodb.org/v10?query=12221at7088	RAB6-interacting golgin
12223at7088	Complete	HiC_scaffold_2	3912526	3918927	365.6	165	https://www.orthodb.org/v10?query=12223at7088	myosin regulatory light chain sqh
12225at7088	Complete	HiC_scaffold_4	1292324	1296984	224.8	141	https://www.orthodb.org/v10?query=12225at7088	Tumor necrosis factor, alpha-induced protein 8-like protein
12226at7088	Complete	HiC_scaffold_24	11658243	11660905	298.1	158	https://www.orthodb.org/v10?query=12226at7088	phosphopantothenoylcysteine decarboxylase
12229at7088	Complete	HiC_scaffold_10	6247483	6251022	370.0	194	https://www.orthodb.org/v10?query=12229at7088	NECAP-like protein CG9132
12233at7088	Complete	HiC_scaffold_20	6700590	6731234	305.0	153	https://www.orthodb.org/v10?query=12233at7088	fibroblast growth factor 22 isoform X1
12235at7088	Complete	HiC_scaffold_24	7614117	7630819	191.2	91	https://www.orthodb.org/v10?query=12235at7088	calcium-binding protein E63-1 isoform X1
12237at7088	Complete	HiC_scaffold_23	8092408	8102882	344.4	228	https://www.orthodb.org/v10?query=12237at7088	nuclear transcription factor Y subunit alpha isoform X1
12241at7088	Complete	HiC_scaffold_25	6541333	6543052	284.4	141	https://www.orthodb.org/v10?query=12241at7088	uncharacterized protein C16orf52 homolog A
12243at7088	Complete	HiC_scaffold_14	6714903	6726786	291.7	228	https://www.orthodb.org/v10?query=12243at7088	uncharacterized protein LOC110379598
12251at7088	Complete	HiC_scaffold_14	3628703	3639132	359.9	198	https://www.orthodb.org/v10?query=12251at7088	transcription factor A, mitochondrial
12254at7088	Complete	HiC_scaffold_10	2398280	2401336	285.7	168	https://www.orthodb.org/v10?query=12254at7088	Tetraspanin
12264at7088	Complete	HiC_scaffold_21	8713844	8720577	340.0	166	https://www.orthodb.org/v10?query=12264at7088	Peptidyl-prolyl cis-trans isomerase
12268at7088	Complete	HiC_scaffold_8	618089	628188	341.7	171	https://www.orthodb.org/v10?query=12268at7088	Lysosomal thiol reductase IP30 isoform 2
12271at7088	Complete	HiC_scaffold_3	10582498	10589713	238.6	139	https://www.orthodb.org/v10?query=12271at7088	uncharacterized protein LOC106139879
12273at7088	Complete	HiC_scaffold_3	3664831	3666244	378.4	205	https://www.orthodb.org/v10?query=12273at7088	ribosome-recycling factor, mitochondrial
12274at7088	Complete	HiC_scaffold_25	2976939	2979011	359.3	179	https://www.orthodb.org/v10?query=12274at7088	mitochondrial cardiolipin hydrolase-like
12275at7088	Complete	HiC_scaffold_16	1264958	1268425	339.2	188	https://www.orthodb.org/v10?query=12275at7088	MRG/MORF4L-binding protein isoform X1
12276at7088	Complete	HiC_scaffold_6	4983267	4988644	417.7	235	https://www.orthodb.org/v10?query=12276at7088	DnaJ-10
12293at7088	Complete	HiC_scaffold_14	9614305	9617151	361.8	190	https://www.orthodb.org/v10?query=12293at7088	elongation factor 1-beta'
12295at7088	Complete	HiC_scaffold_14	12795736	12804566	253.8	172	https://www.orthodb.org/v10?query=12295at7088	von Willebrand factor-like
12300at7088	Complete	HiC_scaffold_28	1247598	1254614	362.9	206	https://www.orthodb.org/v10?query=12300at7088	growth arrest and DNA damage-inducible proteins-interacting protein 1
12310at7088	Complete	HiC_scaffold_20	10153311	10161677	185.8	352	https://www.orthodb.org/v10?query=12310at7088	uncharacterized protein LOC110374029
12313at7088	Missing
12320at7088	Missing
12322at7088	Complete	HiC_scaffold_10	3493293	3499061	355.7	250	https://www.orthodb.org/v10?query=12322at7088	Myeloid differentiation primary response protein MyD88
12326at7088	Complete	HiC_scaffold_24	5547193	5555400	327.8	160	https://www.orthodb.org/v10?query=12326at7088	ubiquitin-conjugating enzyme E2
12332at7088	Complete	HiC_scaffold_23	3422575	3423042	290.2	149	https://www.orthodb.org/v10?query=12332at7088	Odorant-binding protein 2
12334at7088	Complete	HiC_scaffold_3	13679176	13681172	350.9	182	https://www.orthodb.org/v10?query=12334at7088	synaptobrevin homolog YKT6
12339at7088	Complete	HiC_scaffold_2	6789107	6796335	357.5	208	https://www.orthodb.org/v10?query=12339at7088	Methyl-CpG-binding domain protein 4
12341at7088	Complete	HiC_scaffold_22	9787297	9810514	466.1	249	https://www.orthodb.org/v10?query=12341at7088	homeobox protein slou
12343at7088	Complete	HiC_scaffold_20	8836674	8841878	420.1	235	https://www.orthodb.org/v10?query=12343at7088	Small glutamine-rich tetratricopeptide containing protein
12347at7088	Complete	HiC_scaffold_11	966337	968782	236.7	117	https://www.orthodb.org/v10?query=12347at7088	Translationally controlled tumor protein
12349at7088	Complete	HiC_scaffold_11	13095395	13099509	299.7	154	https://www.orthodb.org/v10?query=12349at7088	Calcium and integrin binding protein CIB
12350at7088	Complete	HiC_scaffold_5	3506311	3520836	331.0	154	https://www.orthodb.org/v10?query=12350at7088	Receptor expression-enhancing protein
12354at7088	Complete	HiC_scaffold_19	3731833	3737343	372.9	183	https://www.orthodb.org/v10?query=12354at7088	Isochorismatase domain containing protein
12355at7088	Complete	HiC_scaffold_20	344076	352712	228.3	155	https://www.orthodb.org/v10?query=12355at7088	V-type proton ATPase subunit E
12363at7088	Complete	HiC_scaffold_11	5812848	5822356	309.1	170	https://www.orthodb.org/v10?query=12363at7088	COP9 signalosome complex subunit 8
12364at7088	Complete	HiC_scaffold_14	9507168	9514059	322.3	163	https://www.orthodb.org/v10?query=12364at7088	NADH dehydrogenase 
12367at7088	Complete	HiC_scaffold_15	5457090	5467919	304.6	176	https://www.orthodb.org/v10?query=12367at7088	uncharacterized protein LOC106114606
12369at7088	Complete	HiC_scaffold_7	5461747	5464086	348.2	201	https://www.orthodb.org/v10?query=12369at7088	uncharacterized protein LOC111361903
12375at7088	Complete	HiC_scaffold_26	3809243	3822490	363.1	231	https://www.orthodb.org/v10?query=12375at7088	protein rolling stone-like
12378at7088	Complete	HiC_scaffold_29	6543908	6549428	423.5	250	https://www.orthodb.org/v10?query=12378at7088	Endothelial-monocyte activating polypeptide II
12386at7088	Complete	HiC_scaffold_30	1576275	1589290	295.1	225	https://www.orthodb.org/v10?query=12386at7088	uncharacterized protein LOC105382682
12389at7088	Complete	HiC_scaffold_10	11220318	11221865	284.7	165	https://www.orthodb.org/v10?query=12389at7088	ADP-ribosylation factor-like 6 interacting protein
12390at7088	Complete	HiC_scaffold_17	11383510	11386497	309.5	153	https://www.orthodb.org/v10?query=12390at7088	Nuclear transcription factor Y subunit B-2
12391at7088	Complete	HiC_scaffold_10	1691343	1691939	259.1	177	https://www.orthodb.org/v10?query=12391at7088	protein lin-7 homolog C
12396at7088	Complete	HiC_scaffold_2	3079962	3081245	307.8	187	https://www.orthodb.org/v10?query=12396at7088	uncharacterized protein LOC106107660
12397at7088	Complete	HiC_scaffold_11	5885974	5887298	374.1	217	https://www.orthodb.org/v10?query=12397at7088	negative elongation factor E
12400at7088	Missing
12401at7088	Complete	HiC_scaffold_26	12973673	12984937	486.2	311	https://www.orthodb.org/v10?query=12401at7088	uncharacterized protein LOC110383861
12403at7088	Complete	HiC_scaffold_26	2771652	2776290	221.1	132	https://www.orthodb.org/v10?query=12403at7088	protein tyrosine phosphatase type IVA 1
12406at7088	Complete	HiC_scaffold_10	7613838	7619695	285.1	144	https://www.orthodb.org/v10?query=12406at7088	transmembrane protein 11 homolog, mitochondrial
12413at7088	Complete	HiC_scaffold_12	9774546	9781552	278.6	167	https://www.orthodb.org/v10?query=12413at7088	Sage-protein
12416at7088	Missing
12418at7088	Complete	HiC_scaffold_26	1896516	1906816	343.6	209	https://www.orthodb.org/v10?query=12418at7088	uncharacterized protein LOC111001870
12419at7088	Complete	HiC_scaffold_14	2258511	2268560	239.6	117	https://www.orthodb.org/v10?query=12419at7088	Eukaryotic translation initiation factor 5A
12420at7088	Complete	HiC_scaffold_9	3847517	3857252	281.2	155	https://www.orthodb.org/v10?query=12420at7088	uncharacterized protein LOC105841727
12422at7088	Complete	HiC_scaffold_25	6615167	6621243	303.8	164	https://www.orthodb.org/v10?query=12422at7088	TPPP family protein CG45057
12426at7088	Complete	HiC_scaffold_10	11163110	11166404	334.9	188	https://www.orthodb.org/v10?query=12426at7088	Methyltransferase
12427at7088	Complete	HiC_scaffold_24	10683450	10688503	336.6	195	https://www.orthodb.org/v10?query=12427at7088	Glutathione S-transferase
12429at7088	Complete	HiC_scaffold_11	9480798	9484520	337.6	188	https://www.orthodb.org/v10?query=12429at7088	uncharacterized protein LOC110993556
12442at7088	Complete	HiC_scaffold_18	10212866	10214561	258.6	130	https://www.orthodb.org/v10?query=12442at7088	Peptidyl-prolyl cis-trans isomerase
12443at7088	Complete	HiC_scaffold_3	4120450	4121869	219.7	127	https://www.orthodb.org/v10?query=12443at7088	Calcineurin B
12444at7088	Missing
12445at7088	Complete	HiC_scaffold_22	7443524	7447321	315.5	154	https://www.orthodb.org/v10?query=12445at7088	ADP-ribosylation factor-like protein 3
12449at7088	Complete	HiC_scaffold_27	291646	294141	378.6	164	https://www.orthodb.org/v10?query=12449at7088	Ras protein
12450at7088	Complete	HiC_scaffold_24	12996117	13000557	340.4	155	https://www.orthodb.org/v10?query=12450at7088	ras-related protein M-Ras-like
12453at7088	Complete	HiC_scaffold_11	8124753	8126483	267.9	141	https://www.orthodb.org/v10?query=12453at7088	protein CWC15 homolog
12471at7088	Complete	HiC_scaffold_6	1871125	1885928	277.0	186	https://www.orthodb.org/v10?query=12471at7088	dnaJ homolog subfamily C member 8
12472at7088	Complete	HiC_scaffold_6	12239732	12257140	183.8	184	https://www.orthodb.org/v10?query=12472at7088	uncharacterized protein LOC106142831
12481at7088	Complete	HiC_scaffold_14	9270518	9272685	335.3	201	https://www.orthodb.org/v10?query=12481at7088	enhancer of split mbeta protein-like
12483at7088	Complete	HiC_scaffold_24	2937586	2974096	301.7	168	https://www.orthodb.org/v10?query=12483at7088	BMP and activin membrane-bound inhibitor homolog
12484at7088	Complete	HiC_scaffold_20	137059	141819	213.4	161	https://www.orthodb.org/v10?query=12484at7088	uncharacterized protein LOC110993024
12492at7088	Complete	HiC_scaffold_12	7233651	7238118	267.0	129	https://www.orthodb.org/v10?query=12492at7088	39S ribosomal protein L11, mitochondrial
12496at7088	Complete	HiC_scaffold_6	505997	508595	337.6	188	https://www.orthodb.org/v10?query=12496at7088	phosphatidylinositol-glycan biosynthesis class F protein
12503at7088	Complete	HiC_scaffold_29	5821506	5823609	246.8	129	https://www.orthodb.org/v10?query=12503at7088	60S ribosomal protein L18a
12504at7088	Complete	HiC_scaffold_5	3167210	3170085	310.6	162	https://www.orthodb.org/v10?query=12504at7088	adenine phosphoribosyltransferase
12505at7088	Complete	HiC_scaffold_25	5628793	5631021	329.5	171	https://www.orthodb.org/v10?query=12505at7088	uncharacterized protein LOC106134981
12507at7088	Complete	HiC_scaffold_6	13383086	13384151	335.1	190	https://www.orthodb.org/v10?query=12507at7088	Peptide deformylase
12508at7088	Complete	HiC_scaffold_8	711898	720436	313.0	163	https://www.orthodb.org/v10?query=12508at7088	GrpE protein homolog
12510at7088	Complete	HiC_scaffold_17	12766827	12767459	121.9	73	https://www.orthodb.org/v10?query=12510at7088	charged multivesicular body protein 1b
12517at7088	Complete	HiC_scaffold_7	9579257	9580989	321.0	153	https://www.orthodb.org/v10?query=12517at7088	myophilin
12530at7088	Complete	HiC_scaffold_1	6929381	6933880	290.1	241	https://www.orthodb.org/v10?query=12530at7088	uncharacterized protein LOC106108974
12531at7088	Complete	HiC_scaffold_13	11976306	11985588	391.3	215	https://www.orthodb.org/v10?query=12531at7088	sorting nexin-8-like
12535at7088	Complete	HiC_scaffold_4	7629311	7637917	611.5	368	https://www.orthodb.org/v10?query=12535at7088	protein pygopus
12540at7088	Complete	HiC_scaffold_19	9282924	9288930	291.0	142	https://www.orthodb.org/v10?query=12540at7088	Protein kinase C inhibitor
12542at7088	Complete	HiC_scaffold_6	9688168	9690655	299.9	149	https://www.orthodb.org/v10?query=12542at7088	Peptidyl-prolyl cis-trans isomerase
12543at7088	Complete	HiC_scaffold_27	980695	987330	278.6	130	https://www.orthodb.org/v10?query=12543at7088	28S ribosomal protein S24, mitochondrial
12544at7088	Complete	HiC_scaffold_23	376605	392943	617.0	436	https://www.orthodb.org/v10?query=12544at7088	Cleavage and polyadenylation specificity factor subunit CG7185
12547at7088	Complete	HiC_scaffold_21	10216650	10219409	344.0	174	https://www.orthodb.org/v10?query=12547at7088	DNA replication complex GINS protein PSF3
12550at7088	Complete	HiC_scaffold_10	9237697	9240238	333.9	160	https://www.orthodb.org/v10?query=12550at7088	coenzyme Q-binding protein COQ10 homolog A, mitochondrial isoform X1
12562at7088	Complete	HiC_scaffold_26	4086131	4090552	318.5	145	https://www.orthodb.org/v10?query=12562at7088	6-pyruvoyl tetrahydrobiopterin synthase
12564at7088	Complete	HiC_scaffold_4	2963057	2971318	209.1	123	https://www.orthodb.org/v10?query=12564at7088	Phosphomevalonate kinase
12566at7088	Complete	HiC_scaffold_20	9133146	9138535	309.0	173	https://www.orthodb.org/v10?query=12566at7088	protein jagunal
12567at7088	Complete	HiC_scaffold_1	6077069	6094991	303.7	158	https://www.orthodb.org/v10?query=12567at7088	prostamide/prostaglandin F synthase-like
12572at7088	Complete	HiC_scaffold_30	5331734	5344392	376.6	221	https://www.orthodb.org/v10?query=12572at7088	syntaxin-7
12574at7088	Missing
12576at7088	Missing
12585at7088	Complete	HiC_scaffold_24	5633540	5650592	258.6	144	https://www.orthodb.org/v10?query=12585at7088	transmembrane protein 47 isoform X1
12589at7088	Complete	HiC_scaffold_7	13757569	13762844	462.7	420	https://www.orthodb.org/v10?query=12589at7088	uncharacterized protein LOC106127224
12598at7088	Complete	HiC_scaffold_13	7100037	7105320	283.2	141	https://www.orthodb.org/v10?query=12598at7088	NADH dehydrogenase 
12603at7088	Complete	HiC_scaffold_29	6808948	6810842	277.8	136	https://www.orthodb.org/v10?query=12603at7088	prefoldin subunit 3
12605at7088	Missing
12607at7088	Complete	HiC_scaffold_4	12076596	12078215	340.2	162	https://www.orthodb.org/v10?query=12607at7088	Ribosomal protein L24
12609at7088	Missing
12613at7088	Complete	HiC_scaffold_12	4984956	4995110	394.8	209	https://www.orthodb.org/v10?query=12613at7088	putative OPA3-like protein CG13603
12617at7088	Complete	HiC_scaffold_4	8955259	8957584	279.3	159	https://www.orthodb.org/v10?query=12617at7088	mitochondrial import inner membrane translocase subunit Tim29
12618at7088	Complete	HiC_scaffold_4	3601682	3606584	297.0	290	https://www.orthodb.org/v10?query=12618at7088	Tubulin-specific chaperone A
12626at7088	Complete	HiC_scaffold_10	2706931	2712965	283.1	166	https://www.orthodb.org/v10?query=12626at7088	apolipoprotein D-like
12628at7088	Complete	HiC_scaffold_29	1189392	1197313	276.0	131	https://www.orthodb.org/v10?query=12628at7088	zinc finger C4H2 domain-containing protein
12632at7088	Complete	HiC_scaffold_21	10692941	10693644	188.4	95	https://www.orthodb.org/v10?query=12632at7088	28S ribosomal protein S17, mitochondrial
12633at7088	Complete	HiC_scaffold_23	3522323	3526095	222.6	130	https://www.orthodb.org/v10?query=12633at7088	UPF0587 protein GA18326
12640at7088	Complete	HiC_scaffold_21	10247003	10252891	268.5	152	https://www.orthodb.org/v10?query=12640at7088	Heat shock protein 1
12646at7088	Complete	HiC_scaffold_3	10343956	10346688	270.5	191	https://www.orthodb.org/v10?query=12646at7088	upstream stimulatory factor 2
12653at7088	Complete	HiC_scaffold_10	7366195	7370086	342.2	268	https://www.orthodb.org/v10?query=12653at7088	uncharacterized protein LOC105841433
12656at7088	Complete	HiC_scaffold_26	11094342	11116772	550.5	327	https://www.orthodb.org/v10?query=12656at7088	serine/arginine repetitive matrix protein 1-like
12660at7088	Complete	HiC_scaffold_18	6277845	6288112	256.3	128	https://www.orthodb.org/v10?query=12660at7088	Methionine-R-sulfoxide reductase B1
12668at7088	Complete	HiC_scaffold_21	1075851	1083430	252.6	122	https://www.orthodb.org/v10?query=12668at7088	Zinc finger protein
12669at7088	Complete	HiC_scaffold_19	9999222	10004334	263.1	124	https://www.orthodb.org/v10?query=12669at7088	Peptidyl-prolyl cis-trans isomerase
