# BUSCO version is: 4.0.5 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2019-11-20, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
12547at7088	Complete	M16_B19_H14	6045135	6048315	293.4	153	https://www.orthodb.org/v10?query=12547at7088	DNA replication complex GINS protein PSF3
12550at7088	Complete	M09_B10_H20a	6683666	6687274	337.6	173	https://www.orthodb.org/v10?query=12550at7088	coenzyme Q-binding protein COQ10 homolog A, mitochondrial isoform X1
12562at7088	Complete	M06_B05_H10a	6239639	6259532	316.7	142	https://www.orthodb.org/v10?query=12562at7088	6-pyruvoyl tetrahydrobiopterin synthase
12564at7088	Complete	M19_B21_H04	10347402	10362177	212.6	123	https://www.orthodb.org/v10?query=12564at7088	Phosphomevalonate kinase
12566at7088	Complete	M20_B07_H09	650027	655451	320.1	173	https://www.orthodb.org/v10?query=12566at7088	protein jagunal
12567at7088	Complete	M27_B24a_H01b	7004476	7015625	311.0	158	https://www.orthodb.org/v10?query=12567at7088	prostamide/prostaglandin F synthase-like
12572at7088	Complete	M01_B01_H21	21411324	21428961	374.3	221	https://www.orthodb.org/v10?query=12572at7088	syntaxin-7
12574at7088	Complete	M14_B23a_H18a	5016945	5028244	320.6	219	https://www.orthodb.org/v10?query=12574at7088	uncharacterized protein LOC105389936 isoform X1
12576at7088	Complete	M06_B05_H10a	19917474	19938099	409.9	253	https://www.orthodb.org/v10?query=12576at7088	hairy/enhancer-of-split related with YRPW motif protein
12585at7088	Complete	M13_B08_H12a	10040046	10063210	262.6	144	https://www.orthodb.org/v10?query=12585at7088	transmembrane protein 47 isoform X1
12589at7088	Complete	M04_B12_H19a	17513003	17518765	463.0	424	https://www.orthodb.org/v10?query=12589at7088	uncharacterized protein LOC106127224
12598at7088	Complete	M08_B17_H15	11045387	11049011	281.6	141	https://www.orthodb.org/v10?query=12598at7088	NADH dehydrogenase 
12603at7088	Complete	M14_B23a_H18a	6911821	6917381	281.3	136	https://www.orthodb.org/v10?query=12603at7088	prefoldin subunit 3
12605at7088	Complete	M29_B24b_H17b	1323256	1329441	335.2	165	https://www.orthodb.org/v10?query=12605at7088	39S ribosomal protein L43, mitochondrial
12607at7088	Complete	M19_B21_H04	1212443	1216594	344.3	162	https://www.orthodb.org/v10?query=12607at7088	Ribosomal protein L24
12609at7088	Complete	M15_B13_H17a	11147546	11154744	313.0	152	https://www.orthodb.org/v10?query=12609at7088	39S ribosomal protein L22, mitochondrial
12613at7088	Complete	M18_B25_H08	5324645	5333688	381.8	208	https://www.orthodb.org/v10?query=12613at7088	putative OPA3-like protein CG13603
12617at7088	Complete	M19_B21_H04	4840694	4843847	287.0	158	https://www.orthodb.org/v10?query=12617at7088	mitochondrial import inner membrane translocase subunit Tim29
12618at7088	Complete	M19_B21_H04	15191050	15202975	224.7	220	https://www.orthodb.org/v10?query=12618at7088	Tubulin-specific chaperone A
12626at7088	Complete	M09_B10_H20a	16534871	16541811	326.3	167	https://www.orthodb.org/v10?query=12626at7088	apolipoprotein D-like
12628at7088	Complete	M14_B23a_H18a	94032	104585	278.9	133	https://www.orthodb.org/v10?query=12628at7088	zinc finger C4H2 domain-containing protein
12632at7088	Complete	M16_B19_H14	5481023	5491464	185.8	95	https://www.orthodb.org/v10?query=12632at7088	28S ribosomal protein S17, mitochondrial
12633at7088	Complete	M26_B14_H13b	2604566	2607493	225.0	130	https://www.orthodb.org/v10?query=12633at7088	UPF0587 protein GA18326
12640at7088	Complete	M16_B19_H14	5995170	5997414	255.8	152	https://www.orthodb.org/v10?query=12640at7088	Heat shock protein 1
12646at7088	Complete	M07_B18_H16	5574165	5587628	286.4	214	https://www.orthodb.org/v10?query=12646at7088	upstream stimulatory factor 2
12653at7088	Complete	M09_B10_H20a	9322489	9331399	318.8	264	https://www.orthodb.org/v10?query=12653at7088	uncharacterized protein LOC105841433
12656at7088	Complete	M06_B05_H10a	14820141	14836376	580.0	361	https://www.orthodb.org/v10?query=12656at7088	serine/arginine repetitive matrix protein 1-like
12660at7088	Complete	M03_B15_H11	10273163	10280315	240.8	130	https://www.orthodb.org/v10?query=12660at7088	Methionine-R-sulfoxide reductase B1
12668at7088	Missing
12669at7088	Complete	M01_B01_H21	12405705	12411971	263.1	124	https://www.orthodb.org/v10?query=12669at7088	Peptidyl-prolyl cis-trans isomerase
12671at7088	Complete	M02_B04_H01a	11738934	11744660	322.2	159	https://www.orthodb.org/v10?query=12671at7088	calcium load-activated calcium channel
12673at7088	Complete	M02_B04_H01a	6083208	6086968	335.6	152	https://www.orthodb.org/v10?query=12673at7088	uncharacterized protein LOC110373087
12676at7088	Complete	M03_B15_H11	11582895	11591700	344.0	176	https://www.orthodb.org/v10?query=12676at7088	uncharacterized protein LOC106111091
12679at7088	Complete	M02_B04_H01a	16765282	16774858	292.5	190	https://www.orthodb.org/v10?query=12679at7088	C-type lectin 6
12680at7088	Complete	M15_B13_H17a	12060284	12065377	303.3	135	https://www.orthodb.org/v10?query=12680at7088	40S ribosomal protein S10
12691at7088	Complete	M23_B26_H19b	4786948	4795909	372.1	182	https://www.orthodb.org/v10?query=12691at7088	charged multivesicular body protein 3
12696at7088	Complete	M02_B04_H01a	1843538	1854852	336.1	191	https://www.orthodb.org/v10?query=12696at7088	SOX domain-containing protein dichaete-like
12699at7088	Complete	M27_B24a_H01b	9388340	9392466	315.9	236	https://www.orthodb.org/v10?query=12699at7088	uncharacterized protein LOC106125704
12704at7088	Complete	M26_B14_H13b	6912683	6919418	330.0	146	https://www.orthodb.org/v10?query=12704at7088	uncharacterized protein LOC106111098
12705at7088	Complete	M23_B26_H19b	4351041	4355820	313.8	150	https://www.orthodb.org/v10?query=12705at7088	probable 28S ribosomal protein S25, mitochondrial
12706at7088	Complete	M01_B01_H21	6280714	6283293	305.1	143	https://www.orthodb.org/v10?query=12706at7088	uncharacterized protein LOC110376556
12707at7088	Complete	M02_B04_H01a	9854779	9863450	232.6	144	https://www.orthodb.org/v10?query=12707at7088	ankyrin repeat domain-containing protein 39
12709at7088	Complete	M28_B02_H07b	6221255	6226077	228.3	135	https://www.orthodb.org/v10?query=12709at7088	Dihydrofolate reductase
12710at7088	Complete	M02_B04_H01a	17349136	17367474	329.2	167	https://www.orthodb.org/v10?query=12710at7088	calcium channel flower isoform X1
12712at7088	Complete	M09_B10_H20a	3250130	3252576	293.2	144	https://www.orthodb.org/v10?query=12712at7088	probable RNA-binding protein 18
12713at7088	Complete	M17_B03_H05	8448922	8483627	373.0	183	https://www.orthodb.org/v10?query=12713at7088	EF-hand domain-containing protein D2 homolog
12730at7088	Complete	M16_B19_H14	4662078	4665185	287.2	135	https://www.orthodb.org/v10?query=12730at7088	Ribosomal protein L12
12731at7088	Complete	M09_B10_H20a	14618076	14620926	314.8	215	https://www.orthodb.org/v10?query=12731at7088	uncharacterized protein LOC106103990
12733at7088	Missing
12736at7088	Complete	M01_B01_H21	1672648	1682245	315.3	184	https://www.orthodb.org/v10?query=12736at7088	OCIA domain-containing protein 1-like
12738at7088	Complete	M12_B11a_H07a	16235063	16235936	375.2	226	https://www.orthodb.org/v10?query=12738at7088	ribosomal RNA-processing protein 7 homolog A
12744at7088	Complete	M16_B19_H14	16288445	16296901	527.9	384	https://www.orthodb.org/v10?query=12744at7088	enhancer of mRNA-decapping protein 3
12748at7088	Complete	M06_B05_H10a	4423793	4440217	265.3	142	https://www.orthodb.org/v10?query=12748at7088	adenylate kinase isoenzyme 6 homolog
12763at7088	Complete	M15_B13_H17a	18742641	18753114	340.7	230	https://www.orthodb.org/v10?query=12763at7088	protein ARV1 isoform X1
12765at7088	Complete	M12_B11a_H07a	11577403	11585914	402.1	232	https://www.orthodb.org/v10?query=12765at7088	Dorsal root ganglia homeobox protein
12771at7088	Complete	M03_B15_H11	5155544	5161413	271.4	145	https://www.orthodb.org/v10?query=12771at7088	NADH dehydrogenase 
12773at7088	Complete	M13_B08_H12a	6471321	6477741	304.2	145	https://www.orthodb.org/v10?query=12773at7088	Translocon-associated protein gamma
12774at7088	Complete	M06_B05_H10a	8418913	8422769	199.5	136	https://www.orthodb.org/v10?query=12774at7088	uncharacterized protein LOC110995822
12777at7088	Complete	M09_B10_H20a	15301944	15331035	283.1	186	https://www.orthodb.org/v10?query=12777at7088	Tetraspanin
12778at7088	Complete	M12_B11a_H07a	3582502	3592243	426.6	232	https://www.orthodb.org/v10?query=12778at7088	Myosin regulatory light chain
12779at7088	Complete	M16_B19_H14	15264064	15277777	366.6	213	https://www.orthodb.org/v10?query=12779at7088	uncharacterized protein C1orf43 homolog
12789at7088	Complete	M29_B24b_H17b	1180332	1183220	255.6	139	https://www.orthodb.org/v10?query=12789at7088	Translocon-associated protein delta
12790at7088	Complete	M06_B05_H10a	17947640	17948610	196.0	113	https://www.orthodb.org/v10?query=12790at7088	protein MEF2BNB homolog
12792at7088	Complete	M19_B21_H04	3055417	3059154	342.1	159	https://www.orthodb.org/v10?query=12792at7088	60S ribosomal protein L17
12804at7088	Complete	M09_B10_H20a	9397771	9408853	265.3	195	https://www.orthodb.org/v10?query=12804at7088	LOC101741291
12810at7088	Complete	M09_B10_H20a	14185372	14194596	321.1	203	https://www.orthodb.org/v10?query=12810at7088	vesicle transport protein SEC20
12813at7088	Complete	M02_B04_H01a	6973805	6983375	265.0	127	https://www.orthodb.org/v10?query=12813at7088	ER membrane protein complex subunit 4
12815at7088	Complete	M06_B05_H10a	2572618	2576002	226.9	113	https://www.orthodb.org/v10?query=12815at7088	Translocon-associated protein subunit beta
12817at7088	Complete	M21_B16_H02	3860334	3863280	345.9	180	https://www.orthodb.org/v10?query=12817at7088	Vacuolar protein sorting 37B
12819at7088	Complete	M21_B16_H02	2246532	2252785	279.1	183	https://www.orthodb.org/v10?query=12819at7088	uncharacterized protein LOC105381114
12820at7088	Complete	M23_B26_H19b	2103091	2158619	344.9	210	https://www.orthodb.org/v10?query=12820at7088	homeotic protein empty spiracles-like
12821at7088	Complete	M04_B12_H19a	3902187	3915752	411.7	234	https://www.orthodb.org/v10?query=12821at7088	ell-associated factor Eaf
12829at7088	Complete	M03_B15_H11	5691410	5692670	307.9	141	https://www.orthodb.org/v10?query=12829at7088	Nucleoside diphosphate kinase
12830at7088	Complete	M15_B13_H17a	13431460	13447819	243.2	120	https://www.orthodb.org/v10?query=12830at7088	retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta
12831at7088	Missing
12834at7088	Complete	M03_B15_H11	1110669	1116304	333.4	163	https://www.orthodb.org/v10?query=12834at7088	U3 small nucleolar ribonucleoprotein protein IMP3
12838at7088	Fragmented	M14_B23a_H18a	7506988	7512755	175.8	97	https://www.orthodb.org/v10?query=12838at7088	Putative phosphatidylethanolamine-binding protein
12842at7088	Missing
12847at7088	Complete	M21_B16_H02	12394766	12399640	327.7	199	https://www.orthodb.org/v10?query=12847at7088	uncharacterized protein LOC106108100
12861at7088	Complete	M12_B11a_H07a	11153422	11166005	394.7	258	https://www.orthodb.org/v10?query=12861at7088	Ataxin-1
12883at7088	Complete	M13_B08_H12a	6270170	6277228	290.1	141	https://www.orthodb.org/v10?query=12883at7088	Density-regulated protein
12884at7088	Complete	M12_B11a_H07a	13056832	13074012	350.4	158	https://www.orthodb.org/v10?query=12884at7088	Ribosomal protein L18
12885at7088	Complete	M02_B04_H01a	11827676	11838913	305.8	141	https://www.orthodb.org/v10?query=12885at7088	28S ribosomal protein S18b, mitochondrial
12891at7088	Complete	M29_B24b_H17b	2235561	2237611	245.3	120	https://www.orthodb.org/v10?query=12891at7088	uncharacterized protein LOC106099995
12892at7088	Duplicated	M20_B07_H09	6238069	6239628	226.2	95	https://www.orthodb.org/v10?query=12892at7088	ubiquitin-conjugating enzyme E2-17 kDa
12892at7088	Duplicated	M04_B12_H19a	12982598	12984155	207.9	86	https://www.orthodb.org/v10?query=12892at7088	ubiquitin-conjugating enzyme E2-17 kDa
12893at7088	Complete	M21_B16_H02	2860177	2865825	351.7	152	https://www.orthodb.org/v10?query=12893at7088	Ubiquitin-conjugating enzyme
12894at7088	Complete	M22_B28_H10b	640780	643983	264.4	143	https://www.orthodb.org/v10?query=12894at7088	uncharacterized protein LOC106103218
12895at7088	Complete	M09_B10_H20a	17684550	17687967	276.5	142	https://www.orthodb.org/v10?query=12895at7088	39S ribosomal protein L21, mitochondrial
12896at7088	Missing
12899at7088	Complete	M18_B25_H08	2544328	2549575	244.7	155	https://www.orthodb.org/v10?query=12899at7088	uncharacterized protein LOC110999213
12900at7088	Complete	M30_B23b_H20b	5154288	5163805	369.7	186	https://www.orthodb.org/v10?query=12900at7088	protein SGT1 homolog
12903at7088	Complete	M21_B16_H02	2841643	2845424	377.5	213	https://www.orthodb.org/v10?query=12903at7088	synaptosomal-associated protein 29
12904at7088	Complete	M04_B12_H19a	16878057	16890029	309.1	226	https://www.orthodb.org/v10?query=12904at7088	activating signal cointegrator 1 complex subunit 2 homolog
12905at7088	Complete	M17_B03_H05	7220979	7224081	368.4	257	https://www.orthodb.org/v10?query=12905at7088	Transcription initiation factor TFIID subunit 11
12910at7088	Complete	M08_B17_H15	14771907	14774016	260.4	140	https://www.orthodb.org/v10?query=12910at7088	uncharacterized protein C1orf194
12919at7088	Complete	M20_B07_H09	631348	647913	204.0	137	https://www.orthodb.org/v10?query=12919at7088	transcription factor LBX2-like
12920at7088	Complete	M10_B09_H06a	8038706	8047158	365.6	244	https://www.orthodb.org/v10?query=12920at7088	Acidic leucine-rich nuclear phosphoprotein 32 family member A
12935at7088	Missing
12938at7088	Complete	M03_B15_H11	10716051	10721395	335.1	224	https://www.orthodb.org/v10?query=12938at7088	LOC101746139
12959at7088	Complete	M13_B08_H12a	3702054	3703981	269.3	146	https://www.orthodb.org/v10?query=12959at7088	28S ribosomal protein S18a, mitochondrial
12960at7088	Complete	M02_B04_H01a	4354872	4358910	328.2	164	https://www.orthodb.org/v10?query=12960at7088	signal peptidase complex subunit 2
12964at7088	Complete	M25_B20_H12b	11439804	11442839	229.0	140	https://www.orthodb.org/v10?query=12964at7088	kxDL motif-containing protein CG10681
12967at7088	Complete	M02_B04_H01a	1698876	1714236	233.3	163	https://www.orthodb.org/v10?query=12967at7088	protein FAM122A
12990at7088	Complete	M08_B17_H15	14503776	14507836	297.0	141	https://www.orthodb.org/v10?query=12990at7088	mesencephalic astrocyte-derived neurotrophic factor homolog
12993at7088	Complete	M26_B14_H13b	9483784	9492021	236.4	138	https://www.orthodb.org/v10?query=12993at7088	dCMP deaminase
12998at7088	Complete	M20_B07_H09	13145451	13147313	331.6	182	https://www.orthodb.org/v10?query=12998at7088	probable 28S ribosomal protein S26, mitochondrial
13002at7088	Complete	M31_B11b_H06b	7136360	7142766	214.7	180	https://www.orthodb.org/v10?query=13002at7088	uncharacterized protein LOC111359074
13003at7088	Complete	M22_B28_H10b	2249602	2263223	359.4	257	https://www.orthodb.org/v10?query=13003at7088	TIMELESS-interacting protein
13004at7088	Complete	M23_B26_H19b	13038673	13041366	323.1	165	https://www.orthodb.org/v10?query=13004at7088	myosin regulatory light chain 2
13008at7088	Complete	M12_B11a_H07a	10130680	10132390	231.9	98	https://www.orthodb.org/v10?query=13008at7088	ubiquitin-conjugating enzyme E2 variant 2
13010at7088	Complete	M03_B15_H11	13817842	13821525	327.6	141	https://www.orthodb.org/v10?query=13010at7088	Mago nashi
13014at7088	Complete	M15_B13_H17a	2136213	2140085	133.5	64	https://www.orthodb.org/v10?query=13014at7088	Ribosomal protein L21
13019at7088	Complete	M08_B17_H15	4849783	4861582	271.4	125	https://www.orthodb.org/v10?query=13019at7088	protein BUD31 homolog
13020at7088	Complete	M10_B09_H06a	9080191	9084118	280.7	148	https://www.orthodb.org/v10?query=13020at7088	39S ribosomal protein L32, mitochondrial
13024at7088	Complete	M03_B15_H11	12256722	12271423	369.6	337	https://www.orthodb.org/v10?query=13024at7088	serine/arginine repetitive matrix protein 2-like
13027at7088	Complete	M20_B07_H09	4859231	4879019	433.9	363	https://www.orthodb.org/v10?query=13027at7088	Splicing factor arginine/serine-rich 6
13029at7088	Complete	M13_B08_H12a	2781556	2782539	389.7	202	https://www.orthodb.org/v10?query=13029at7088	B-cell receptor-associated protein 31
13032at7088	Complete	M14_B23a_H18a	3743977	3747763	634.1	402	https://www.orthodb.org/v10?query=13032at7088	uncharacterized protein LOC105393946
13033at7088	Complete	M26_B14_H13b	2386	5061	238.8	125	https://www.orthodb.org/v10?query=13033at7088	thioredoxin-like protein 4A
13034at7088	Complete	M21_B16_H02	11639075	11647908	262.9	139	https://www.orthodb.org/v10?query=13034at7088	mitochondrial inner membrane protease subunit 2
13037at7088	Complete	M17_B03_H05	5563729	5566074	325.5	160	https://www.orthodb.org/v10?query=13037at7088	E(Spl)-like protein
13038at7088	Complete	M01_B01_H21	6454051	6466871	267.0	159	https://www.orthodb.org/v10?query=13038at7088	alpha-tubulin N-acetyltransferase isoform X1
13041at7088	Complete	M02_B04_H01a	10221209	10228681	307.0	162	https://www.orthodb.org/v10?query=13041at7088	UPF0598 protein CG30010
13042at7088	Complete	M16_B19_H14	2350940	2359950	363.9	182	https://www.orthodb.org/v10?query=13042at7088	ER membrane protein complex subunit 7
13043at7088	Complete	M05_B06_H03	7021474	7034286	344.3	235	https://www.orthodb.org/v10?query=13043at7088	uncharacterized protein LOC105381907
13047at7088	Complete	M03_B15_H11	6524365	6530918	293.6	232	https://www.orthodb.org/v10?query=13047at7088	surfeit locus protein 6 homolog
13049at7088	Duplicated	M16_B19_H14	1742275	1752000	323.7	162	https://www.orthodb.org/v10?query=13049at7088	ATP synthase subunit d, mitochondrial
13049at7088	Duplicated	M12_B11a_H07a	15603740	15606100	325.6	162	https://www.orthodb.org/v10?query=13049at7088	ATP synthase subunit d, mitochondrial
13053at7088	Complete	M06_B05_H10a	20088774	20098896	262.0	138	https://www.orthodb.org/v10?query=13053at7088	Heat shock protein 19.5
13057at7088	Missing
13058at7088	Complete	M13_B08_H12a	8944623	8946639	344.7	160	https://www.orthodb.org/v10?query=13058at7088	LDLR chaperone boca
13059at7088	Complete	M03_B15_H11	13483395	13499899	263.6	156	https://www.orthodb.org/v10?query=13059at7088	N-acetyltransferase 9 isoform X1
13065at7088	Complete	M21_B16_H02	13216745	13220738	214.1	109	https://www.orthodb.org/v10?query=13065at7088	transmembrane protein 134
13066at7088	Complete	M25_B20_H12b	9954906	9961683	287.0	147	https://www.orthodb.org/v10?query=13066at7088	protein SYS1 homolog
13067at7088	Complete	M09_B10_H20a	10413412	10416500	266.8	136	https://www.orthodb.org/v10?query=13067at7088	Alba-like protein
13070at7088	Complete	M17_B03_H05	16580306	16588255	239.1	140	https://www.orthodb.org/v10?query=13070at7088	Bm8 interacting protein 2d-2
13072at7088	Complete	M11_B22_H13a	3182015	3195525	329.7	221	https://www.orthodb.org/v10?query=13072at7088	uncharacterized protein LOC106125186
13075at7088	Complete	M23_B26_H19b	5096547	5106307	270.3	201	https://www.orthodb.org/v10?query=13075at7088	Osiris 20
13081at7088	Complete	M11_B22_H13a	12644064	12649263	183.4	97	https://www.orthodb.org/v10?query=13081at7088	Transmembrane protein 35
13082at7088	Complete	M23_B26_H19b	8255539	8259642	242.4	114	https://www.orthodb.org/v10?query=13082at7088	golgin subfamily A member 7
13085at7088	Complete	M18_B25_H08	4114868	4123027	251.8	162	https://www.orthodb.org/v10?query=13085at7088	39S ribosomal protein L40, mitochondrial
13088at7088	Complete	M26_B14_H13b	11374530	11392850	295.0	186	https://www.orthodb.org/v10?query=13088at7088	uncharacterized protein LOC111354392
13091at7088	Complete	M11_B22_H13a	8688244	8699735	376.2	247	https://www.orthodb.org/v10?query=13091at7088	uncharacterized protein LOC106105403
13093at7088	Complete	M06_B05_H10a	13037210	13042712	396.6	279	https://www.orthodb.org/v10?query=13093at7088	uncharacterized protein LOC106138166
13095at7088	Complete	M26_B14_H13b	4639181	4642875	296.9	135	https://www.orthodb.org/v10?query=13095at7088	Ribosomal protein S16
13097at7088	Complete	M15_B13_H17a	5392332	5397393	254.2	128	https://www.orthodb.org/v10?query=13097at7088	Mitochondrial inner membrane protease subunit
13099at7088	Complete	M21_B16_H02	9246622	9248601	383.0	167	https://www.orthodb.org/v10?query=13099at7088	actin-related protein 2/3 complex subunit 4
13102at7088	Complete	M14_B23a_H18a	3789605	3790461	277.6	149	https://www.orthodb.org/v10?query=13102at7088	succinate dehydrogenase cytochrome b560 subunit, mitochondrial-like
13105at7088	Complete	M14_B23a_H18a	1485031	1486138	331.6	151	https://www.orthodb.org/v10?query=13105at7088	TM2 domain-containing protein CG11103
13106at7088	Complete	M03_B15_H11	13938492	13941519	227.3	170	https://www.orthodb.org/v10?query=13106at7088	uncharacterized protein LOC106111053
13107at7088	Complete	M21_B16_H02	6701065	6713304	341.0	160	https://www.orthodb.org/v10?query=13107at7088	mitochondrial import inner membrane translocase subunit Tim22
13109at7088	Complete	M06_B05_H10a	17493328	17501199	227.9	145	https://www.orthodb.org/v10?query=13109at7088	Ribosomal protein L19
13110at7088	Complete	M08_B17_H15	469840	477066	336.4	161	https://www.orthodb.org/v10?query=13110at7088	uncharacterized protein LOC111000158
13112at7088	Complete	M25_B20_H12b	3254024	3265496	280.1	179	https://www.orthodb.org/v10?query=13112at7088	26S proteasome non-ATPase regulatory subunit 9
13114at7088	Complete	M01_B01_H21	7256610	7264538	209.3	142	https://www.orthodb.org/v10?query=13114at7088	Krueppel-like factor 6 isoform X1
13117at7088	Complete	M04_B12_H19a	4316094	4322996	290.8	195	https://www.orthodb.org/v10?query=13117at7088	transmembrane protein 136-like
13119at7088	Complete	M23_B26_H19b	10925605	10937298	273.6	202	https://www.orthodb.org/v10?query=13119at7088	uncharacterized protein LOC106134604
13122at7088	Complete	M06_B05_H10a	4705246	4709076	249.7	187	https://www.orthodb.org/v10?query=13122at7088	proteasome inhibitor PI31 subunit
13124at7088	Complete	M19_B21_H04	10027808	10041453	234.5	130	https://www.orthodb.org/v10?query=13124at7088	uncharacterized protein LOC106129643
13129at7088	Complete	M14_B23a_H18a	1862248	1870337	289.4	140	https://www.orthodb.org/v10?query=13129at7088	sorting nexin-12
13134at7088	Complete	M09_B10_H20a	14586991	14590164	280.4	157	https://www.orthodb.org/v10?query=13134at7088	uncharacterized protein LOC110995655
13140at7088	Complete	M03_B15_H11	9448965	9458262	248.8	132	https://www.orthodb.org/v10?query=13140at7088	Golgi SNAP receptor complex member 2
13142at7088	Complete	M03_B15_H11	7015903	7028244	434.2	398	https://www.orthodb.org/v10?query=13142at7088	FGFR1 oncogene partner-like
13155at7088	Complete	M05_B06_H03	10277638	10318843	272.9	132	https://www.orthodb.org/v10?query=13155at7088	uncharacterized protein LOC106137654
13157at7088	Complete	M17_B03_H05	10078499	10081224	325.0	171	https://www.orthodb.org/v10?query=13157at7088	protein MIS12 homolog
13158at7088	Complete	M05_B06_H03	15069949	15071406	239.7	149	https://www.orthodb.org/v10?query=13158at7088	uncharacterized protein LOC110992058
13166at7088	Complete	M19_B21_H04	12275887	12281721	225.6	123	https://www.orthodb.org/v10?query=13166at7088	NADH dehydrogenase 
13168at7088	Complete	M06_B05_H10a	5789698	5795552	259.8	136	https://www.orthodb.org/v10?query=13168at7088	NADH dehydrogenase 
13169at7088	Complete	M04_B12_H19a	7847376	7856548	285.7	151	https://www.orthodb.org/v10?query=13169at7088	uncharacterized protein LOC110996017
13171at7088	Complete	M08_B17_H15	17217527	17225940	285.9	153	https://www.orthodb.org/v10?query=13171at7088	peptidyl-tRNA hydrolase ICT1, mitochondrial
13172at7088	Complete	M02_B04_H01a	1605468	1611095	303.7	162	https://www.orthodb.org/v10?query=13172at7088	uncharacterized protein LOC110997826
13173at7088	Complete	M11_B22_H13a	4154950	4158212	330.3	172	https://www.orthodb.org/v10?query=13173at7088	Vacuolar ATP synthase 21 kDa proteolipid subunit
13174at7088	Complete	M15_B13_H17a	2057408	2064090	206.2	120	https://www.orthodb.org/v10?query=13174at7088	clathrin light chain isoform X1
13181at7088	Complete	M18_B25_H08	10076640	10077332	285.6	165	https://www.orthodb.org/v10?query=13181at7088	protein doublesex isoform X1
13182at7088	Complete	M06_B05_H10a	7136805	7140331	228.6	210	https://www.orthodb.org/v10?query=13182at7088	extensin
13184at7088	Complete	M23_B26_H19b	8025529	8026441	242.4	118	https://www.orthodb.org/v10?query=13184at7088	Mitochondrial ribosomal protein L35
13185at7088	Complete	M09_B10_H20a	3170784	3179886	295.6	158	https://www.orthodb.org/v10?query=13185at7088	peroxisomal membrane protein 2
13188at7088	Complete	M15_B13_H17a	11581194	11588821	331.4	151	https://www.orthodb.org/v10?query=13188at7088	S-phase kinase-associated protein
13189at7088	Complete	M04_B12_H19a	229575	246756	326.7	216	https://www.orthodb.org/v10?query=13189at7088	NF-kappa-B inhibitor cactus
13193at7088	Complete	M11_B22_H13a	8214973	8226514	457.1	412	https://www.orthodb.org/v10?query=13193at7088	serine/arginine repetitive matrix protein 1 isoform X1
13194at7088	Missing
13198at7088	Complete	M03_B15_H11	10676511	10685880	265.2	132	https://www.orthodb.org/v10?query=13198at7088	Nuclear cap-binding protein subunit 2
13199at7088	Complete	M17_B03_H05	12464095	12474092	249.7	135	https://www.orthodb.org/v10?query=13199at7088	uncharacterized protein LOC106126589
13200at7088	Complete	M04_B12_H19a	10468727	10471013	316.6	151	https://www.orthodb.org/v10?query=13200at7088	J domain-containing protein
13213at7088	Complete	M14_B23a_H18a	4493475	4500149	260.5	120	https://www.orthodb.org/v10?query=13213at7088	Iron-sulfur cluster assembly enzyme ISCU, mitochondrial
13216at7088	Fragmented	M06_B05_H10a	19023591	19031804	201.4	110	https://www.orthodb.org/v10?query=13216at7088	28S ribosomal protein S11, mitochondrial
13218at7088	Complete	M15_B13_H17a	638669	648097	169.0	123	https://www.orthodb.org/v10?query=13218at7088	uncharacterized protein LOC106104948
13220at7088	Complete	M18_B25_H08	10840689	10853508	313.8	192	https://www.orthodb.org/v10?query=13220at7088	ribosomal RNA processing protein 36 homolog
13221at7088	Complete	M17_B03_H05	16735167	16742065	344.4	182	https://www.orthodb.org/v10?query=13221at7088	uncharacterized protein LOC110999139
13223at7088	Complete	M01_B01_H21	6895589	6898647	305.2	196	https://www.orthodb.org/v10?query=13223at7088	rhythmically expressed gene 2 protein-like
13224at7088	Complete	M03_B15_H11	1962660	1966892	217.1	109	https://www.orthodb.org/v10?query=13224at7088	Ribosomal protein S23
13230at7088	Complete	M18_B25_H08	8275366	8281308	261.8	145	https://www.orthodb.org/v10?query=13230at7088	tRNA-specific adenosine deaminase 2
13243at7088	Complete	M12_B11a_H07a	9946344	9950210	344.8	255	https://www.orthodb.org/v10?query=13243at7088	leukocyte receptor cluster member 1 homolog
13250at7088	Complete	M06_B05_H10a	19077067	19085363	477.4	356	https://www.orthodb.org/v10?query=13250at7088	unconventional prefoldin RPB5 interactor-like protein
13255at7088	Complete	M09_B10_H20a	4241757	4243220	229.9	135	https://www.orthodb.org/v10?query=13255at7088	ribonuclease P/MRP protein subunit POP5
13259at7088	Complete	M09_B10_H20a	1498268	1499772	283.1	203	https://www.orthodb.org/v10?query=13259at7088	uncharacterized protein LOC110369721
13263at7088	Complete	M27_B24a_H01b	3334153	3347679	212.9	93	https://www.orthodb.org/v10?query=13263at7088	cofilin/actin-depolymerizing factor homolog
13265at7088	Complete	M20_B07_H09	6681419	6695167	211.1	120	https://www.orthodb.org/v10?query=13265at7088	putative riboflavin kinase
13267at7088	Complete	M20_B07_H09	7827350	7843661	246.3	129	https://www.orthodb.org/v10?query=13267at7088	LOC101746867
13278at7088	Complete	M02_B04_H01a	7001106	7005236	399.4	237	https://www.orthodb.org/v10?query=13278at7088	OTU domain-containing protein 6B
